OrderID,CustomerID,Product,Quantity,Price,Revenue,Date
14970,CUST8888,Phone,4,111,444,2021-07-05
14971,CUST1475,Bag,3,470,1410,2023-09-27
14972,CUST9684,Bag,3,315,945,2024-01-20
14973,CUST2526,Laptop,4,46,184,2022-07-02
14974,CUST5855,Watch,1,276,276,2025-01-12
14975,CUST10063,Phone,4,365,1460,2021-08-09
14976,CUST9221,Bag,4,437,1748,2024-05-01
14977,CUST3713,Shoes,4,427,1708,2021-08-09
14978,CUST1390,Shoes,1,180,180,2021-02-05
14979,CUST5400,Watch,2,124,248,2021-12-20
14980,CUST6877,Laptop,4,362,1448,2025-01-18
14981,CUST1718,Laptop,2,162,324,2024-07-06
14982,CUST6893,Watch,1,127,127,2023-04-11
14983,CUST2446,Watch,4,230,920,2024-06-24
14984,CUST9062,Tshirt,2,343,686,2022-07-27
14985,CUST10212,Tshirt,4,277,1108,2024-11-25
14986,CUST6068,Shoes,2,283,566,2024-07-15
14987,CUST3283,Phone,4,474,1896,2023-10-24
14988,CUST9028,Watch,2,58,116,2025-01-25
14989,CUST8393,Tshirt,3,120,360,2023-08-21
14990,CUST3509,Tshirt,2,459,918,2023-02-25
14991,CUST4343,Phone,3,82,246,2023-10-30
14992,CUST1397,Phone,3,294,882,2024-03-08
14993,CUST9750,Phone,4,396,1584,2021-05-22
14994,CUST5315,Bag,1,135,135,2024-07-15
14995,CUST9302,Tshirt,1,302,302,2024-04-12
14996,CUST8124,Phone,3,29,87,2022-05-02
14997,CUST2731,Laptop,2,428,856,2024-03-24
14998,CUST4399,Bag,1,390,390,2021-09-21
14999,CUST7362,Tshirt,4,483,1932,2021-06-26
15000,CUST4844,Tshirt,4,304,1216,2022-07-24
15001,CUST10200,Laptop,3,286,858,2024-09-24
15002,CUST9875,Tshirt,4,442,1768,2024-11-22
15003,CUST7269,Tshirt,2,480,960,2023-09-25
15004,CUST5940,Shoes,4,130,520,2023-02-01
15005,CUST3891,Tshirt,4,326,1304,2021-06-17
15006,CUST2835,Tshirt,4,384,1536,2024-09-16
15007,CUST7656,Phone,1,402,402,2021-11-11
15008,CUST3865,Tshirt,2,415,830,2021-03-30
15009,CUST5371,Shoes,2,96,192,2023-12-14
15010,CUST4111,Shoes,2,368,736,2023-10-03
15011,CUST1130,Shoes,3,374,1122,2023-06-26
15012,CUST10261,Phone,3,459,1377,2022-12-23
15013,CUST2289,Laptop,3,445,1335,2024-01-10
15014,CUST3192,Laptop,3,155,465,2022-09-30
15015,CUST7373,Tshirt,4,28,112,2021-07-16
15016,CUST9450,Watch,1,188,188,2022-07-15
15017,CUST4574,Shoes,3,50,150,2021-03-03
15018,CUST1872,Watch,3,481,1443,2024-09-09
15019,CUST3503,Laptop,4,37,148,2025-01-14
15020,CUST10475,Phone,2,369,738,2021-11-25
15021,CUST8270,Laptop,2,25,50,2021-12-30
15022,CUST5445,Phone,3,157,471,2023-10-14
15023,CUST2557,Shoes,4,206,824,2024-06-01
15024,CUST7455,Shoes,3,331,993,2021-01-05
15025,CUST7109,Laptop,4,296,1184,2021-06-27
15026,CUST8708,Tshirt,3,200,600,2022-11-25
15027,CUST6876,Bag,2,109,218,2024-06-07
15028,CUST2140,Tshirt,4,320,1280,2022-12-27
15029,CUST5312,Watch,1,452,452,2024-04-23
15030,CUST9769,Bag,3,375,1125,2023-07-06
15031,CUST8940,Bag,2,482,964,2023-02-26
15032,CUST1228,Watch,4,64,256,2025-01-13
15033,CUST5197,Shoes,4,272,1088,2022-07-27
15034,CUST5343,Laptop,1,414,414,2024-03-25
15035,CUST10914,Laptop,4,95,380,2023-04-10
15036,CUST1001,Bag,2,192,384,2021-03-02
15037,CUST10732,Laptop,3,198,594,2024-09-01
15038,CUST7590,Shoes,4,168,672,2021-07-06
15039,CUST6411,Laptop,1,300,300,2021-03-31
15040,CUST8310,Shoes,3,148,444,2024-01-04
15041,CUST7428,Shoes,4,231,924,2025-02-08
15042,CUST10286,Bag,2,497,994,2022-03-27
15043,CUST6398,Watch,4,16,64,2023-02-09
15044,CUST4654,Phone,1,402,402,2022-02-25
15045,CUST2349,Tshirt,3,305,915,2022-12-14
15046,CUST6479,Shoes,4,380,1520,2023-06-22
15047,CUST7468,Phone,3,59,177,2023-05-27
15048,CUST4875,Watch,4,245,980,2024-02-06
15049,CUST7080,Watch,4,286,1144,2023-05-13
15050,CUST10659,Bag,2,252,504,2024-03-20
15051,CUST2484,Shoes,4,127,508,2022-12-24
15052,CUST3918,Phone,2,69,138,2021-05-14
15053,CUST6334,Laptop,1,234,234,2022-12-28
15054,CUST10204,Tshirt,1,314,314,2024-10-21
15055,CUST2241,Watch,3,302,906,2024-02-10
15056,CUST1038,Bag,2,266,532,2024-01-04
15057,CUST5537,Phone,4,305,1220,2021-11-26
15058,CUST1835,Watch,1,424,424,2023-04-26
15059,CUST3111,Bag,2,64,128,2024-11-03
15060,CUST2272,Shoes,1,304,304,2023-12-08
15061,CUST10581,Phone,4,12,48,2024-04-20
15062,CUST10199,Phone,1,302,302,2024-10-24
15063,CUST7045,Tshirt,3,317,951,2024-05-24
15064,CUST8086,Phone,1,296,296,2021-06-01
15065,CUST4506,Phone,1,188,188,2022-03-25
15066,CUST2820,Phone,3,259,777,2022-04-29
15067,CUST8698,Bag,3,11,33,2022-02-25
15068,CUST10616,Laptop,1,433,433,2024-05-10
15069,CUST5702,Bag,4,114,456,2024-07-04
15070,CUST4531,Laptop,2,27,54,2024-07-15
15071,CUST5040,Watch,1,325,325,2022-03-03
15072,CUST10623,Phone,3,480,1440,2024-10-11
15073,CUST9303,Shoes,2,163,326,2023-03-06
15074,CUST7233,Shoes,3,140,420,2024-06-01
15075,CUST7217,Phone,3,225,675,2021-07-02
15076,CUST6395,Phone,3,118,354,2023-07-05
15077,CUST10965,Phone,1,303,303,2023-03-29
15078,CUST9031,Watch,3,120,360,2023-12-22
15079,CUST7174,Shoes,4,377,1508,2024-12-24
15080,CUST1654,Bag,3,151,453,2023-08-05
15081,CUST3068,Tshirt,2,346,692,2021-03-27
15082,CUST2783,Phone,2,350,700,2024-01-10
15083,CUST2618,Laptop,1,290,290,2023-10-01
15084,CUST3294,Laptop,1,468,468,2021-02-04
15085,CUST3839,Bag,4,248,992,2024-02-26
15086,CUST4617,Tshirt,1,291,291,2021-05-19
15087,CUST3699,Bag,2,442,884,2021-02-05
15088,CUST6571,Tshirt,2,19,38,2024-03-18
15089,CUST7233,Shoes,2,285,570,2024-11-11
15090,CUST7094,Shoes,3,377,1131,2022-10-11
15091,CUST6610,Laptop,1,442,442,2025-01-23
15092,CUST3090,Watch,4,202,808,2023-11-03
15093,CUST8032,Watch,4,125,500,2022-03-29
15094,CUST1351,Phone,4,306,1224,2023-06-12
15095,CUST3458,Phone,1,248,248,2023-01-11
15096,CUST3709,Phone,1,12,12,2024-06-26
15097,CUST4177,Watch,1,427,427,2023-10-12
15098,CUST7685,Phone,2,399,798,2022-01-08
15099,CUST10485,Bag,3,367,1101,2023-05-16
15100,CUST10694,Watch,3,453,1359,2022-04-12
15101,CUST10009,Phone,2,314,628,2024-11-22
15102,CUST2629,Shoes,3,286,858,2024-03-28
15103,CUST8974,Phone,3,311,933,2022-01-01
15104,CUST1881,Watch,1,437,437,2021-09-19
15105,CUST3137,Phone,4,160,640,2023-05-09
15106,CUST3707,Tshirt,3,28,84,2024-08-12
15107,CUST7424,Shoes,4,262,1048,2024-08-13
15108,CUST7228,Shoes,4,305,1220,2022-02-08
15109,CUST7598,Tshirt,2,233,466,2022-03-03
15110,CUST4411,Shoes,3,428,1284,2023-10-04
15111,CUST6417,Phone,1,463,463,2021-06-20
15112,CUST9173,Phone,2,180,360,2023-11-25
15113,CUST2864,Phone,2,203,406,2022-09-01
15114,CUST2046,Watch,3,303,909,2021-06-03
15115,CUST6482,Laptop,1,62,62,2022-11-05
15116,CUST8487,Watch,4,470,1880,2024-09-24
15117,CUST4539,Tshirt,1,466,466,2022-08-19
15118,CUST4460,Shoes,3,183,549,2023-11-13
15119,CUST5793,Watch,1,405,405,2024-10-30
15120,CUST10944,Laptop,3,293,879,2022-09-01
15121,CUST5336,Watch,4,424,1696,2024-01-12
15122,CUST1334,Bag,2,490,980,2021-04-05
15123,CUST1541,Phone,1,399,399,2022-01-09
15124,CUST4492,Bag,3,182,546,2024-11-04
15125,CUST6906,Phone,1,417,417,2023-01-09
15126,CUST4123,Laptop,2,282,564,2022-11-28
15127,CUST10645,Shoes,3,185,555,2021-09-24
15128,CUST4981,Tshirt,4,353,1412,2023-02-10
15129,CUST4294,Tshirt,2,420,840,2021-12-04
15130,CUST1748,Laptop,4,13,52,2023-05-24
15131,CUST4835,Shoes,4,321,1284,2023-02-06
15132,CUST7283,Bag,1,465,465,2024-12-29
15133,CUST7394,Laptop,3,207,621,2022-06-29
15134,CUST9018,Laptop,2,408,816,2022-12-01
15135,CUST8119,Tshirt,2,290,580,2023-02-17
15136,CUST9180,Phone,3,43,129,2022-09-05
15137,CUST7605,Bag,1,129,129,2022-09-04
15138,CUST7642,Tshirt,2,401,802,2021-09-19
15139,CUST6479,Bag,4,138,552,2021-10-27
15140,CUST2800,Watch,1,431,431,2024-12-19
15141,CUST7157,Watch,3,51,153,2024-07-20
15142,CUST2955,Phone,1,36,36,2021-09-15
15143,CUST5909,Bag,2,426,852,2024-09-26
15144,CUST5897,Bag,4,235,940,2022-07-17
15145,CUST7679,Bag,2,113,226,2023-12-06
15146,CUST8807,Phone,4,143,572,2024-02-29
15147,CUST3284,Watch,3,83,249,2023-01-25
15148,CUST4344,Shoes,2,342,684,2021-02-26
15149,CUST10154,Phone,3,186,558,2021-07-25
15150,CUST3932,Phone,2,283,566,2023-11-18
15151,CUST1593,Shoes,4,394,1576,2024-07-10
15152,CUST6601,Laptop,1,130,130,2022-04-09
15153,CUST6232,Laptop,4,40,160,2022-12-29
15154,CUST7883,Phone,1,358,358,2023-06-03
15155,CUST2487,Phone,4,277,1108,2024-08-15
15156,CUST8883,Tshirt,2,415,830,2023-04-04
15157,CUST8359,Tshirt,1,218,218,2022-05-11
15158,CUST7645,Laptop,1,444,444,2025-01-29
15159,CUST3505,Bag,1,379,379,2021-09-27
15160,CUST3169,Tshirt,4,369,1476,2022-11-12
15161,CUST10376,Laptop,2,336,672,2024-08-19
15162,CUST6435,Shoes,1,179,179,2021-07-28
15163,CUST6760,Watch,3,389,1167,2023-11-11
15164,CUST3689,Watch,4,309,1236,2024-03-30
15165,CUST2157,Bag,3,221,663,2024-01-24
15166,CUST10386,Laptop,4,226,904,2024-06-11
15167,CUST1042,Laptop,4,367,1468,2023-02-06
15168,CUST8166,Phone,4,469,1876,2023-05-07
15169,CUST10007,Phone,3,78,234,2023-10-07
15170,CUST7693,Shoes,1,210,210,2021-06-03
15171,CUST10411,Bag,2,404,808,2022-06-22
15172,CUST4495,Phone,3,211,633,2024-09-03
15173,CUST8027,Tshirt,3,113,339,2021-07-27
15174,CUST3219,Bag,1,154,154,2024-07-18
15175,CUST10026,Tshirt,1,20,20,2023-08-14
15176,CUST9919,Laptop,1,466,466,2022-04-25
15177,CUST8087,Phone,2,238,476,2021-04-17
15178,CUST3722,Shoes,3,369,1107,2024-07-23
15179,CUST10436,Bag,1,448,448,2021-04-06
15180,CUST6932,Tshirt,3,314,942,2023-11-02
15181,CUST1358,Tshirt,4,44,176,2021-11-12
15182,CUST4345,Shoes,3,499,1497,2024-09-16
15183,CUST3724,Tshirt,1,214,214,2024-07-05
15184,CUST2623,Tshirt,4,215,860,2022-12-21
15185,CUST8327,Laptop,4,455,1820,2021-04-17
15186,CUST1562,Tshirt,3,262,786,2024-08-11
15187,CUST6877,Phone,3,194,582,2021-09-20
15188,CUST7145,Phone,2,17,34,2024-02-06
15189,CUST2478,Shoes,3,491,1473,2022-12-02
15190,CUST8202,Laptop,3,270,810,2023-06-19
15191,CUST4659,Shoes,2,165,330,2023-12-05
15192,CUST1915,Laptop,3,43,129,2023-06-05
15193,CUST8255,Shoes,4,229,916,2023-10-19
15194,CUST2098,Tshirt,3,390,1170,2024-10-28
15195,CUST1471,Shoes,3,361,1083,2025-01-07
15196,CUST6849,Shoes,3,268,804,2021-07-16
15197,CUST10095,Laptop,3,281,843,2022-06-20
15198,CUST3850,Phone,4,405,1620,2024-08-29
15199,CUST7240,Shoes,3,341,1023,2021-02-26
15200,CUST3725,Bag,1,217,217,2022-07-24
15201,CUST4150,Bag,1,251,251,2022-10-13
15202,CUST8064,Laptop,1,329,329,2024-07-28
15203,CUST5494,Phone,4,185,740,2024-05-15
15204,CUST10904,Watch,1,445,445,2021-10-25
15205,CUST10247,Tshirt,3,98,294,2022-10-24
15206,CUST5913,Phone,1,211,211,2021-06-30
15207,CUST5235,Shoes,3,25,75,2022-01-18
15208,CUST5198,Shoes,4,489,1956,2021-02-02
15209,CUST3602,Phone,2,445,890,2021-10-15
15210,CUST6927,Shoes,3,110,330,2024-03-29
15211,CUST5201,Laptop,2,223,446,2023-07-17
15212,CUST3519,Tshirt,3,235,705,2022-04-14
15213,CUST4001,Tshirt,1,222,222,2021-03-11
15214,CUST1165,Watch,4,374,1496,2022-05-27
15215,CUST9259,Shoes,2,304,608,2024-07-27
15216,CUST2755,Laptop,3,289,867,2022-12-09
15217,CUST5479,Watch,2,296,592,2024-03-29
15218,CUST8174,Laptop,4,152,608,2024-09-17
15219,CUST6320,Phone,2,434,868,2024-12-08
15220,CUST6981,Bag,2,109,218,2021-04-01
15221,CUST3351,Laptop,3,266,798,2022-03-25
15222,CUST10881,Watch,4,100,400,2023-12-17
15223,CUST8314,Phone,2,245,490,2024-06-26
15224,CUST4327,Bag,1,24,24,2023-10-24
15225,CUST8699,Watch,2,60,120,2021-12-11
15226,CUST9641,Watch,1,321,321,2023-06-13
15227,CUST3775,Shoes,3,193,579,2022-04-04
15228,CUST3162,Shoes,3,325,975,2024-12-06
15229,CUST10153,Shoes,3,239,717,2022-02-15
15230,CUST10747,Laptop,1,43,43,2024-09-11
15231,CUST5743,Bag,1,115,115,2021-04-13
15232,CUST9109,Tshirt,3,183,549,2023-02-07
15233,CUST5404,Watch,4,166,664,2024-02-16
15234,CUST10757,Phone,2,97,194,2023-08-03
15235,CUST2707,Shoes,3,27,81,2021-05-06
15236,CUST7590,Shoes,1,423,423,2022-04-26
15237,CUST3905,Watch,3,72,216,2021-03-21
15238,CUST2143,Phone,2,377,754,2024-03-21
15239,CUST9096,Watch,3,39,117,2024-08-07
15240,CUST5486,Watch,4,477,1908,2022-05-15
15241,CUST2648,Phone,4,96,384,2021-03-04
15242,CUST2287,Tshirt,2,34,68,2021-02-19
15243,CUST8503,Watch,1,334,334,2021-11-10
15244,CUST3322,Phone,3,115,345,2022-04-25
15245,CUST2556,Watch,3,335,1005,2022-07-29
15246,CUST5328,Laptop,1,275,275,2023-11-21
15247,CUST4443,Bag,1,275,275,2021-05-11
15248,CUST3444,Shoes,3,314,942,2024-04-19
15249,CUST7154,Tshirt,2,25,50,2022-03-10
15250,CUST9193,Laptop,2,140,280,2022-09-03
15251,CUST10516,Bag,4,294,1176,2021-03-10
15252,CUST8640,Watch,4,296,1184,2023-05-17
15253,CUST3682,Laptop,3,201,603,2022-01-24
15254,CUST3889,Phone,3,363,1089,2023-09-18
15255,CUST9046,Tshirt,3,388,1164,2024-08-07
15256,CUST10990,Bag,2,451,902,2021-10-10
15257,CUST7409,Phone,4,229,916,2022-02-13
15258,CUST6227,Bag,3,418,1254,2024-04-14
15259,CUST8030,Tshirt,3,262,786,2022-01-26
15260,CUST5858,Phone,3,352,1056,2023-02-22
15261,CUST5395,Bag,1,13,13,2021-11-25
15262,CUST9288,Shoes,1,288,288,2021-09-09
15263,CUST2833,Watch,2,393,786,2022-02-01
15264,CUST7998,Laptop,2,392,784,2022-02-04
15265,CUST7319,Laptop,4,46,184,2022-01-26
15266,CUST1893,Tshirt,3,344,1032,2022-07-17
15267,CUST10330,Phone,1,413,413,2022-01-13
15268,CUST9043,Shoes,3,108,324,2024-03-20
15269,CUST4466,Shoes,3,68,204,2024-11-08
15270,CUST2052,Laptop,3,115,345,2021-07-18
15271,CUST1101,Tshirt,1,82,82,2023-04-30
15272,CUST4692,Laptop,4,97,388,2022-04-02
15273,CUST6950,Bag,2,123,246,2022-11-18
15274,CUST1253,Tshirt,4,267,1068,2024-12-10
15275,CUST6872,Bag,4,161,644,2021-03-19
15276,CUST7554,Watch,2,25,50,2023-01-29
15277,CUST5690,Watch,3,183,549,2022-12-08
15278,CUST9750,Watch,4,357,1428,2021-04-15
15279,CUST7733,Watch,3,109,327,2023-03-01
15280,CUST9024,Watch,1,147,147,2021-09-17
15281,CUST5976,Phone,4,431,1724,2023-06-23
15282,CUST10660,Phone,1,45,45,2023-09-17
15283,CUST10007,Watch,3,182,546,2022-03-31
15284,CUST9705,Phone,4,253,1012,2021-12-16
15285,CUST8809,Bag,4,294,1176,2021-10-09
15286,CUST1681,Shoes,1,324,324,2023-06-14
15287,CUST8938,Watch,1,278,278,2024-08-29
15288,CUST6312,Tshirt,1,108,108,2021-04-01
15289,CUST5309,Bag,1,266,266,2024-02-08
15290,CUST10730,Shoes,2,196,392,2023-08-28
15291,CUST2669,Watch,2,342,684,2022-05-27
15292,CUST1889,Laptop,3,435,1305,2024-06-29
15293,CUST4316,Watch,3,188,564,2022-06-08
15294,CUST2213,Watch,4,414,1656,2022-04-03
15295,CUST6013,Bag,4,77,308,2021-09-29
15296,CUST3997,Watch,1,283,283,2023-07-03
15297,CUST2824,Laptop,1,93,93,2021-06-14
15298,CUST3306,Bag,1,336,336,2024-09-10
15299,CUST8633,Phone,2,147,294,2024-03-16
15300,CUST1325,Bag,2,363,726,2023-04-12
15301,CUST2133,Bag,2,24,48,2023-03-09
15302,CUST9974,Shoes,2,121,242,2023-03-27
15303,CUST8407,Watch,1,55,55,2023-03-20
15304,CUST9252,Shoes,3,302,906,2023-10-06
15305,CUST7219,Shoes,4,345,1380,2022-09-25
15306,CUST2011,Tshirt,1,110,110,2024-12-31
15307,CUST2729,Phone,2,94,188,2021-06-11
15308,CUST4584,Bag,1,322,322,2022-10-23
15309,CUST7297,Tshirt,1,99,99,2023-12-23
15310,CUST8677,Tshirt,1,72,72,2023-12-08
15311,CUST6307,Laptop,1,360,360,2023-08-23
15312,CUST8158,Tshirt,1,261,261,2023-02-11
15313,CUST9905,Phone,4,88,352,2024-04-12
15314,CUST1676,Shoes,2,37,74,2025-01-14
15315,CUST9296,Tshirt,1,247,247,2023-08-30
15316,CUST5310,Bag,1,228,228,2024-02-22
15317,CUST1888,Tshirt,2,398,796,2021-05-14
15318,CUST4450,Phone,1,128,128,2021-07-24
15319,CUST9252,Shoes,3,42,126,2023-12-08
15320,CUST1369,Shoes,2,89,178,2022-07-27
15321,CUST3152,Bag,2,182,364,2021-10-16
15322,CUST2793,Phone,1,264,264,2024-03-25
15323,CUST6210,Shoes,3,87,261,2024-05-14
15324,CUST1790,Laptop,2,331,662,2021-01-04
15325,CUST10567,Phone,2,309,618,2022-06-05
15326,CUST6765,Phone,1,458,458,2023-11-02
15327,CUST5988,Watch,2,359,718,2021-12-07
15328,CUST2998,Shoes,4,198,792,2022-11-28
15329,CUST4362,Bag,3,319,957,2022-04-19
15330,CUST8747,Phone,1,130,130,2022-07-28
15331,CUST8594,Tshirt,1,115,115,2022-07-02
15332,CUST3454,Tshirt,3,334,1002,2022-05-17
15333,CUST4318,Laptop,4,265,1060,2023-02-19
15334,CUST8445,Watch,2,317,634,2024-06-05
15335,CUST9568,Shoes,3,429,1287,2021-01-01
15336,CUST5827,Laptop,3,211,633,2021-05-12
15337,CUST2817,Phone,1,142,142,2022-11-07
15338,CUST1213,Watch,1,255,255,2021-10-21
15339,CUST1117,Shoes,3,335,1005,2024-06-10
15340,CUST7231,Shoes,2,128,256,2023-05-12
15341,CUST2126,Tshirt,3,325,975,2021-11-13
15342,CUST5256,Bag,3,28,84,2024-07-05
15343,CUST4854,Bag,1,458,458,2022-06-15
15344,CUST1794,Phone,3,146,438,2022-06-09
15345,CUST2801,Shoes,3,196,588,2024-07-10
15346,CUST10158,Bag,4,314,1256,2024-05-18
15347,CUST5051,Bag,3,228,684,2024-06-02
15348,CUST8666,Bag,4,38,152,2021-11-04
15349,CUST10616,Tshirt,4,15,60,2022-03-02
15350,CUST8469,Laptop,2,477,954,2022-03-06
15351,CUST8167,Watch,3,91,273,2021-04-10
15352,CUST9448,Phone,3,500,1500,2021-11-12
15353,CUST8950,Bag,3,294,882,2021-12-29
15354,CUST10034,Phone,4,171,684,2024-05-10
15355,CUST6456,Bag,4,373,1492,2023-07-18
15356,CUST1291,Laptop,4,467,1868,2022-03-28
15357,CUST5534,Shoes,1,182,182,2024-01-09
15358,CUST1962,Shoes,1,371,371,2023-09-24
15359,CUST6431,Phone,3,280,840,2023-11-13
15360,CUST10685,Bag,3,309,927,2021-05-20
15361,CUST4143,Bag,2,59,118,2022-01-01
15362,CUST10301,Laptop,2,405,810,2023-09-24
15363,CUST3825,Laptop,2,79,158,2022-07-26
15364,CUST9605,Shoes,4,45,180,2021-01-12
15365,CUST2693,Bag,4,369,1476,2021-11-13
15366,CUST3205,Laptop,1,482,482,2024-12-17
15367,CUST2345,Tshirt,1,168,168,2023-01-15
15368,CUST3201,Laptop,3,209,627,2022-07-10
15369,CUST6206,Bag,3,282,846,2023-01-21
15370,CUST6747,Watch,4,187,748,2021-08-23
15371,CUST8692,Tshirt,2,116,232,2024-05-03
15372,CUST5373,Shoes,3,164,492,2022-02-13
15373,CUST2770,Watch,1,449,449,2022-02-11
15374,CUST9188,Laptop,2,66,132,2023-10-05
15375,CUST3727,Phone,2,332,664,2024-11-14
15376,CUST7533,Bag,3,443,1329,2024-07-20
15377,CUST2970,Phone,1,312,312,2023-08-08
15378,CUST6952,Phone,2,480,960,2021-05-23
15379,CUST3920,Watch,1,352,352,2021-04-01
15380,CUST5373,Bag,3,225,675,2023-08-18
15381,CUST9185,Phone,3,98,294,2024-02-13
15382,CUST1801,Laptop,1,129,129,2024-10-06
15383,CUST9098,Laptop,4,465,1860,2023-06-09
15384,CUST5864,Tshirt,2,43,86,2023-02-04
15385,CUST7187,Phone,2,82,164,2023-04-18
15386,CUST3717,Tshirt,2,89,178,2024-03-26
15387,CUST1554,Tshirt,2,165,330,2021-09-28
15388,CUST7650,Tshirt,2,173,346,2023-04-27
15389,CUST3921,Laptop,4,210,840,2022-11-24
15390,CUST6225,Shoes,4,82,328,2024-10-21
15391,CUST7637,Laptop,3,148,444,2022-10-27
15392,CUST9324,Tshirt,4,111,444,2024-10-08
15393,CUST10138,Laptop,4,435,1740,2024-06-19
15394,CUST4344,Laptop,1,75,75,2021-09-03
15395,CUST7721,Phone,4,365,1460,2024-01-19
15396,CUST2659,Bag,3,396,1188,2022-09-10
15397,CUST5246,Phone,1,296,296,2023-05-27
15398,CUST6392,Shoes,2,133,266,2023-10-10
15399,CUST1216,Phone,3,319,957,2024-08-16
15400,CUST2750,Bag,4,195,780,2022-11-24
15401,CUST3123,Tshirt,2,329,658,2023-05-14
15402,CUST7447,Tshirt,2,296,592,2024-02-03
15403,CUST3945,Bag,2,416,832,2023-06-17
15404,CUST3408,Bag,1,108,108,2021-11-01
15405,CUST10414,Tshirt,3,318,954,2024-01-02
15406,CUST10039,Shoes,2,300,600,2023-02-24
15407,CUST3671,Bag,4,182,728,2022-01-28
15408,CUST2472,Laptop,2,362,724,2023-10-12
15409,CUST3213,Shoes,1,225,225,2021-01-31
15410,CUST9039,Phone,4,20,80,2024-05-16
15411,CUST10184,Tshirt,2,161,322,2024-12-07
15412,CUST3140,Watch,1,214,214,2021-12-29
15413,CUST10428,Phone,3,66,198,2024-02-02
15414,CUST1388,Tshirt,2,453,906,2024-06-30
15415,CUST5734,Watch,2,123,246,2021-11-05
15416,CUST1677,Bag,2,256,512,2022-03-12
15417,CUST9408,Watch,3,39,117,2021-07-24
15418,CUST6520,Laptop,2,35,70,2022-12-24
15419,CUST6979,Laptop,4,305,1220,2024-12-27
15420,CUST3396,Phone,4,163,652,2021-01-12
15421,CUST2552,Shoes,4,429,1716,2022-08-26
15422,CUST8732,Phone,3,431,1293,2023-03-02
15423,CUST3362,Shoes,2,30,60,2022-12-20
15424,CUST3864,Laptop,4,45,180,2023-12-02
15425,CUST4459,Tshirt,4,332,1328,2022-03-07
15426,CUST5280,Tshirt,2,22,44,2024-07-09
15427,CUST2144,Laptop,3,362,1086,2021-09-14
15428,CUST1434,Laptop,4,311,1244,2021-06-03
15429,CUST1619,Shoes,1,414,414,2024-12-23
15430,CUST6138,Phone,4,313,1252,2022-10-27
15431,CUST8611,Laptop,1,192,192,2025-02-02
15432,CUST3537,Laptop,2,270,540,2021-11-16
15433,CUST2712,Phone,2,157,314,2022-04-10
15434,CUST10484,Laptop,4,319,1276,2024-09-12
15435,CUST7556,Watch,2,219,438,2021-01-14
15436,CUST3788,Shoes,2,81,162,2022-05-10
15437,CUST2220,Shoes,3,395,1185,2023-06-14
15438,CUST2334,Phone,4,195,780,2024-01-18
15439,CUST5016,Phone,3,313,939,2022-03-06
15440,CUST5510,Tshirt,1,188,188,2024-12-18
15441,CUST8298,Shoes,1,145,145,2024-12-20
15442,CUST5373,Watch,2,395,790,2024-06-19
15443,CUST6190,Laptop,1,256,256,2023-04-15
15444,CUST1028,Tshirt,4,239,956,2023-11-16
15445,CUST10915,Shoes,4,90,360,2024-02-23
15446,CUST2259,Tshirt,1,285,285,2024-08-16
15447,CUST6954,Watch,2,45,90,2024-01-21
15448,CUST5275,Tshirt,4,173,692,2021-04-17
15449,CUST3647,Tshirt,3,236,708,2021-12-30
15450,CUST8452,Bag,3,127,381,2022-12-21
15451,CUST2855,Tshirt,2,369,738,2024-10-27
15452,CUST8696,Bag,3,344,1032,2024-01-01
15453,CUST5771,Tshirt,3,179,537,2021-03-02
15454,CUST1220,Watch,2,178,356,2025-01-21
15455,CUST4584,Phone,2,263,526,2022-08-06
15456,CUST6675,Laptop,4,148,592,2022-12-20
15457,CUST10065,Phone,1,484,484,2023-02-20
15458,CUST7862,Bag,3,401,1203,2023-10-22
15459,CUST6108,Laptop,1,52,52,2024-11-11
15460,CUST1239,Bag,3,77,231,2023-01-23
15461,CUST6968,Tshirt,3,326,978,2024-01-22
15462,CUST10161,Watch,3,497,1491,2023-06-20
15463,CUST2183,Phone,1,154,154,2023-11-26
15464,CUST5222,Laptop,1,475,475,2023-03-23
15465,CUST9952,Shoes,2,238,476,2022-05-04
15466,CUST10934,Shoes,4,36,144,2021-10-10
15467,CUST9998,Bag,4,221,884,2024-10-09
15468,CUST4538,Phone,1,288,288,2021-12-02
15469,CUST6913,Phone,1,417,417,2025-01-06
15470,CUST1594,Watch,1,261,261,2021-08-07
15471,CUST3180,Watch,4,75,300,2023-11-05
15472,CUST4521,Phone,4,167,668,2024-04-19
15473,CUST5556,Watch,2,316,632,2024-08-07
15474,CUST7692,Watch,3,17,51,2023-11-30
15475,CUST3635,Shoes,3,47,141,2023-11-15
15476,CUST5025,Tshirt,3,426,1278,2023-03-09
15477,CUST8699,Laptop,4,208,832,2023-12-06
15478,CUST5783,Watch,4,326,1304,2022-10-01
15479,CUST1435,Bag,3,125,375,2022-12-13
15480,CUST9909,Tshirt,4,428,1712,2022-07-24
15481,CUST6708,Tshirt,2,371,742,2023-02-02
15482,CUST10731,Bag,4,79,316,2024-09-18
15483,CUST9604,Watch,4,151,604,2023-12-02
15484,CUST1632,Phone,4,34,136,2021-12-06
15485,CUST3945,Tshirt,3,453,1359,2021-09-17
15486,CUST4280,Laptop,2,352,704,2021-09-08
15487,CUST8607,Watch,1,168,168,2021-08-17
15488,CUST7556,Phone,3,248,744,2021-05-12
15489,CUST7066,Phone,1,327,327,2022-11-28
